File,Start Line #,End Line #,Start Column #,End Column #,TarantulaRater,OchiaiRater,IntensityRater,DBB Size
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule2_original\schedule2\Program.cs,225,225,9,10,0.3396227,0.4065785,9,3
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule2_original\schedule2\Program.cs,226,226,13,29,0.3396227,0.4065785,9,3
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule2_original\schedule2\Program.cs,227,227,13,29,0.3396227,0.4065785,9,3
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule2_original\schedule2\Program.cs,236,236,21,56,0.16,0.1511858,3,1
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule2_original\schedule2\Program.cs,237,237,21,27,0,0,3,1
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule2_original\schedule2\Program.cs,256,256,13,29,0,0,5,2
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule2_original\schedule2\Program.cs,257,257,9,10,0,0,5,2
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule2_original\schedule2\Program.cs,38,38,9,33,0.5,0.8819171,35,2
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule2_original\schedule2\Program.cs,39,39,9,95,0.5,0.8819171,35,2
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule2_original\schedule2\Program.cs,149,149,9,10,0.1463415,0.1792843,5,3
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule2_original\schedule2\Program.cs,151,151,13,32,0.1463415,0.1792843,5,3
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule2_original\schedule2\Program.cs,152,152,13,46,0.1463415,0.1792843,5,3
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule2_original\schedule2\Program.cs,152,152,47,64,0,0,2,1
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule2_original\schedule2\Program.cs,159,159,9,10,0,0,5,1
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule2_original\schedule2\Program.cs,321,321,9,10,0,0,2,5
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule2_original\schedule2\Program.cs,334,334,13,54,0,0,2,5
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule2_original\schedule2\Program.cs,335,335,13,113,0,0,2,5
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule2_original\schedule2\Program.cs,336,336,13,33,0,0,2,5
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule2_original\schedule2\Program.cs,337,337,9,10,0,0,2,5
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule2_original\schedule2\Program.cs,153,153,13,67,0.2222222,0.2070197,3,1
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule2_original\schedule2\Program.cs,89,89,9,10,0.477612,0.5901689,16,3
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule2_original\schedule2\Program.cs,94,94,13,44,0.477612,0.5901689,16,3
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule2_original\schedule2\Program.cs,96,96,13,44,0.477612,0.5901689,16,3
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule2_original\schedule2\Program.cs,99,99,13,45,1,0.6761234,16,1
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule2_original\schedule2\Program.cs,42,42,9,10,1,0.58554,12,8
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule2_original\schedule2\Program.cs,43,43,13,42,1,0.58554,12,8
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule2_original\schedule2\Program.cs,44,44,17,62,1,0.58554,12,8
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule2_original\schedule2\Program.cs,46,46,13,53,1,0.58554,12,8
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule2_original\schedule2\Program.cs,47,47,13,29,1,0.58554,12,8
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule2_original\schedule2\Program.cs,50,50,13,39,1,0.58554,12,8
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule2_original\schedule2\Program.cs,344,344,9,10,1,0.4140393,6,10
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule2_original\schedule2\Program.cs,351,351,13,44,1,0.4140393,6,10
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule2_original\schedule2\Program.cs,356,356,18,32,1,0.4140393,6,10
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule2_original\schedule2\Program.cs,357,357,13,14,1,0.4140393,6,10
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule2_original\schedule2\Program.cs,358,358,17,60,1,0.4140393,6,10
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule2_original\schedule2\Program.cs,359,359,17,32,1,0.4140393,6,10
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule2_original\schedule2\Program.cs,365,365,17,18,1,0.4140393,6,10
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule2_original\schedule2\Program.cs,366,366,21,44,1,0.4140393,6,10
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule2_original\schedule2\Program.cs,364,364,24,34,1,0.4140393,6,10
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule2_original\schedule2\Program.cs,356,356,34,42,1,0.4140393,6,10
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule2_original\schedule2\Process.cs,13,13,9,25,1,0.6094494,13,3
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule2_original\schedule2\Process.cs,14,14,9,10,1,0.6094494,13,3
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule2_original\schedule2\Process.cs,16,16,9,10,1,0.6094494,13,3
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule2_original\schedule2\Program.cs,63,63,9,10,1,0.6324555,14,2
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule2_original\schedule2\Program.cs,64,64,13,68,1,0.6324555,14,2
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule2_original\schedule2\Program.cs,54,54,9,10,1,0.6324555,14,3
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule2_original\schedule2\Program.cs,55,55,13,44,1,0.6324555,14,3
