File,Start Line #,End Line #,Start Column #,End Column #,TarantulaRater,OchiaiRater,IntensityRater,DBB Size
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule2_original\schedule2\Program.cs,225,225,9,10,0.3318872,0.3803194,11,3
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule2_original\schedule2\Program.cs,226,226,13,29,0.3318872,0.3803194,11,3
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule2_original\schedule2\Program.cs,227,227,13,29,0.3318872,0.3803194,11,3
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule2_original\schedule2\Program.cs,236,236,21,56,0.2881356,0.1690308,3,1
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule2_original\schedule2\Program.cs,237,237,21,27,0,0,3,1
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule2_original\schedule2\Program.cs,256,256,13,29,0.0523077,0.05455447,11,2
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule2_original\schedule2\Program.cs,257,257,9,10,0.0523077,0.05455447,11,2
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule2_original\schedule2\Program.cs,38,38,9,33,0.5,0.7888106,28,2
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule2_original\schedule2\Program.cs,39,39,9,95,0.5,0.7888106,28,2
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule2_original\schedule2\Program.cs,149,149,9,10,0.2670157,0.2004459,5,3
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule2_original\schedule2\Program.cs,151,151,13,32,0.2670157,0.2004459,5,3
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule2_original\schedule2\Program.cs,152,152,13,46,0.2670157,0.2004459,5,3
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule2_original\schedule2\Program.cs,152,152,47,64,0,0,2,1
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule2_original\schedule2\Program.cs,159,159,9,10,0,0,5,1
